traceID,nginx-web-server,post-storage-service,home-timeline-service
1c82f675c30395d2,27089.0,3993.0,2744.0
1c86f6ecc543f7ad,22152.0,3272.0,1115.0
1c8ca965c5756964,12238.0,3430.0,1318.0
1c914f06ec840df2,5553.0,1193.0,804.0
1c9fe5812529719b,10790.0,1123.0,599.0
1ca19d0ece663b14,18221.0,24725.0,2260.0
1cb02708185b412e,18432.0,3602.0,2165.0
1cb85ef4849f057a,21320.0,2533.0,2372.0
1cd491f3fcfc5e48,15543.0,868.0,1709.0
1cd7d38523ba156a,10502.0,1547.0,4871.0
1ce24075b294d696,7538.0,3971.0,457.0
1cee05fdf9e426a2,55154.0,2957.0,1077.0
1cfb2bbaae820320,16126.0,3056.0,
1d05c650037ea83b,16988.0,709.0,407.0
1d105490d6b803b5,9143.0,1034.0,222.0
1d145fd92ab966e4,6073.0,5141.0,2851.0
1d149d910d7b40c4,41671.0,1252.0,426.0
1d18cfb2f9d56c7f,67506.0,3119.0,790.0
1d20a32391fbb969,11043.0,3838.0,
1d2573e594386854,9674.0,1452.0,452.0
1d2b2fe93d8fe6f2,6122.0,1567.0,563.0
1d2c6edfd37ecc99,9444.0,2849.0,720.0
1d2f71efcbd0078b,52925.0,806.0,331.0
1d307567eed05e96,15808.0,39707.0,596.0
1d3707128d023c26,59123.0,5482.0,1997.0
1d370ecae94be2a2,7608.0,923.0,430.0
1d3fe14d111656de,7120.0,3571.0,388.0
1d4686da3e0941b2,4047.0,,24116.0
1d4c8d49731968d8,14395.0,2563.0,
1d561610f2296a70,4967.0,,9909.0
1d59b15040ccf98a,4755.0,828.0,916.0
1d63e7ef0d1c8f3f,4476.0,1276.0,441.0
1d71aa770b34def4,9815.0,640.0,2041.0
1d797244d5fd6e9f,8146.0,696.0,5330.0
1d7a8007643051e8,64847.0,2183.0,2321.0
1d808de1a58255b3,25992.0,2982.0,1133.0
1d8241797abc8a23,18785.0,2607.0,2215.0
1d8305160d80dcce,5469.0,502.0,327.0
1d84606cc9285176,5885.0,759.0,333.0
1d8761b4665d07d6,6127.0,2497.0,679.0
1d8798ef38b48184,3616.0,3438.0,312.0
1d91059be8844c5e,19224.0,2299.0,500.0
1d91575eed1e8523,6442.0,3572.0,444.0
1d94cd7a943c7650,25009.0,2854.0,1327.0
1da6e58fe79f76ef,4887.0,2045.0,1817.0
1dd4daa4499ef36a,6742.0,2309.0,339.0
1de2b1a4f6b9411f,11726.0,,3025.0
1df46fc848853306,6433.0,1603.0,443.0
1e131ce9f83d913c,9414.0,673.0,296.0
1e17afc1347bb01b,11388.0,,
1e189c6143491969,20088.0,3863.0,964.0
1e1f9912f5e07a68,4209.0,831.0,572.0
1e2e1179d8c525b9,5478.0,1191.0,1107.0
1e2fd17c728dca97,10162.0,815.0,661.0
1e32f484fee41cfc,23710.0,2157.0,516.0
1e35529974473849,85751.0,3227.0,1417.0
1e39424eef116950,32306.0,26253.0,
1e3cafe3851b8d60,7816.0,1863.0,864.0
1e44f16104de44fb,7590.0,667.0,308.0
1e4b888247d73619,7218.0,,1995.0
1e544f1a3c2bc48b,3834.0,1513.0,472.0
1e5ad2b5f44849de,9798.0,,
1e610e57072cc061,8193.0,15301.0,3691.0
1e67ef5ff8550d8c,5565.0,1748.0,
1e6bdf09998626fa,6324.0,863.0,
1e6be16afbe3c2e3,38263.0,20524.0,2454.0
1e7364ea5de71184,17327.0,4700.0,1495.0
1e7650e2cfc20141,13127.0,647.0,447.0
1e7cc86951fe3d24,19154.0,2716.0,1220.0
1e8a09378f32964f,5467.0,3463.0,975.0
1e8c8465ff26c1bc,18104.0,1679.0,985.0
1e8dd07a53add44f,6204.0,1667.0,370.0
1e99d4cb75ed0c04,21315.0,44867.0,584.0
1e9b086ec5f3dd6f,13531.0,2691.0,2317.0
1ea051c36b2a117c,8036.0,2150.0,7217.0
1ea916e80c30e2cc,11887.0,2413.0,1871.0
1ea96622b3101e84,11586.0,1547.0,716.0
1eab010346bf3e0f,6706.0,1269.0,1224.0
1ec1fd92443f8f5a,39210.0,939.0,454.0
1ec3c405f6159f90,4344.0,824.0,471.0
1ed0bf4a8543db12,5522.0,636.0,440.0
1ed2b454e0fe6593,6692.0,962.0,2740.0
1edbf2341d8cd0f6,14674.0,994.0,433.0
1edd6da6cdda0e51,12901.0,3322.0,
1ede8b6918f80732,12475.0,37193.0,686.0
1ee02eaba8ee6e1b,8203.0,1375.0,1686.0
1ee2dff33165ed8b,16547.0,15379.0,1553.0
1ef5007248538f63,6104.0,538.0,520.0
1efb87b8aa15c592,10321.0,1408.0,761.0
1efbcc6a22926b67,6895.0,1770.0,1203.0
1f013a0acd0fa70e,9039.0,2691.0,739.0
1f03fa54241461dc,10071.0,4146.0,729.0
1f0de838712557ca,18991.0,1777.0,2088.0
1f13fa9dd88f9c86,42263.0,2271.0,1915.0
1f14b0ddbb1c06e2,54462.0,1393.0,
1f19dfc61a56e1b8,13413.0,2929.0,4228.0
1f285a3f15d84268,14239.0,889.0,468.0
1f2a17f403ad4a3a,17938.0,3135.0,1914.0
1f2af44656140634,13970.0,567.0,318.0
1f2bc2cbdc06662c,9801.0,6990.0,1884.0
1f2ffd7ca143b4f0,5319.0,1614.0,500.0
1f3bc41b9c41944c,23471.0,1477.0,689.0
1f3e25d0206e3f17,8750.0,1172.0,580.0
1f464988ad70a116,8025.0,598.0,472.0
1f4a49126f20152f,6400.0,665.0,526.0
1f51e77d7e9ad232,14857.0,1848.0,1599.0
1f520e9213b44aa2,9413.0,2712.0,671.0
1f53a8e4a16e84ed,10301.0,738.0,271.0
1f674afc0a601963,25344.0,5256.0,3645.0
1f728fe2addcb44a,8086.0,2417.0,373.0
1f73c65fff45cece,20979.0,1138.0,360.0
1f780abbe165c269,12775.0,51387.0,2015.0
1f819e0a39956ab2,8818.0,4661.0,465.0
1f890cb5c81483e9,52621.0,393.0,500.0
1f8b9329af31d5cb,5271.0,,1732.0
1f9021a0ccc361c6,5549.0,1660.0,829.0
1f95fcc5a363a537,10536.0,788.0,551.0
1fa62f4f574518d0,36299.0,1678.0,3472.0
1faa4630af884d9e,25888.0,4005.0,7910.0
1fb6aa2f3f1c1354,10863.0,813.0,851.0
1fc0b4b7fcf1b684,14154.0,1171.0,644.0
1fc590dcef4427fa,4918.0,835.0,566.0
1fc6cc6c372e6c88,16338.0,6336.0,3648.0
1fd015a4a40a6d6b,60047.0,897.0,405.0
1fdecbbfd4cb46bf,7224.0,1417.0,486.0
1fdf787fe7baa039,17605.0,1344.0,425.0
1fe0c8a765565514,3255.0,658.0,870.0
1fe20c323b01fce2,9539.0,977.0,573.0
1ff10f42f1c3e16f,9035.0,1420.0,3849.0
1ff4435176c6e770,29330.0,3055.0,1712.0
1ff70b9ea06acd81,13480.0,1898.0,3091.0
1ffe2622885af758,37820.0,3046.0,
1fffbe3dc7738b5b,8731.0,1613.0,908.0
200aaca9b9bfe7dd,31546.0,8265.0,5714.0
200e33384a8d1ef4,5103.0,1942.0,786.0
201c581ae4adbc40,13864.0,1983.0,1217.0
201e714cbcb85b26,8081.0,967.0,
202fe1ce4b069a5b,42066.0,6294.0,
203c20499c5d66dc,19264.0,2657.0,1576.0
2045af509233f32d,6773.0,650.0,
2046e4badb49c957,15398.0,43158.0,2365.0
204f67289e1f537d,30072.0,2871.0,1504.0
205d936fa44c0cd3,12263.0,,2743.0
20614dfe504f062e,13983.0,5239.0,3116.0
207106ac17c904f2,72315.0,5419.0,1420.0
207dddd96512934e,3131.0,1858.0,653.0
2082130986d61208,29146.0,1616.0,482.0
20876223b6cd6d72,34949.0,2278.0,3482.0
2099a6208b19f038,19558.0,3598.0,1255.0
20a64590bfb93229,4439.0,1041.0,603.0
20a94ba539bf3c6c,9443.0,1036.0,353.0
20b10314e5e3a92d,13453.0,1118.0,3084.0
20b5683dc982aee8,4571.0,5879.0,1561.0
20b7f6971f734530,26328.0,1673.0,
20b8fb082124d5a2,4944.0,1775.0,2715.0
20be42ce82c04196,6351.0,3284.0,1327.0
20d12fbba70a29b5,11429.0,689.0,346.0
20defcffc233ba8e,6801.0,651.0,
20e0443feb7f1cb3,4091.0,839.0,238.0
20e20464b09cce32,5655.0,3119.0,418.0
20e3f219546c90a7,4740.0,1271.0,300.0
20e57cbb35663758,16797.0,1639.0,1386.0
20e5928aba9313e3,15265.0,1508.0,662.0
20e5f3925b2d3cd0,6096.0,5454.0,275.0
20e68be00f12af06,4582.0,2308.0,391.0
20eae32c165fc459,10206.0,,4736.0
20eba9c7d3fb5242,5437.0,783.0,573.0
20f5cc776efe0405,44989.0,753.0,387.0
20f8ca99aad1e65f,6683.0,1517.0,389.0
20f93dd79fd7afd2,3602.0,,3350.0
2107e466250a500e,4569.0,638.0,266.0
210a57f81ba9d2cc,8936.0,1102.0,912.0
211000cedee3b7aa,54374.0,1028.0,1613.0
21195198e8d872e0,14265.0,8058.0,1590.0
2122141060c0a484,78244.0,4381.0,4458.0
212d20da1418fe2e,5544.0,1072.0,314.0
2132f5f55622dbf9,6003.0,661.0,306.0
213461c6ca262123,6403.0,1216.0,995.0
21360e6be007b6d0,11474.0,1142.0,669.0
213da0507586e699,3990.0,1458.0,965.0
2142196e6773d832,14194.0,3110.0,863.0
2145ca1ab08ddcf3,12220.0,1033.0,569.0
214ee236d7d4a039,5462.0,1345.0,848.0
21531ac4bea69e3f,8657.0,,31288.0
2153c455d8551a86,8522.0,980.0,4665.0
2155fd07f48d8253,9876.0,3095.0,1125.0
215c2409ac6f9ded,4940.0,883.0,325.0
2164ee76cc030974,65791.0,3792.0,1287.0
2167cb235b1f45f2,7575.0,627.0,
216900fb039eeb3d,14251.0,798.0,460.0
2169d2f967483494,9195.0,1138.0,1551.0
216e077fc450ef5d,5398.0,1771.0,314.0
21713b5a818f6f95,16892.0,49028.0,1096.0
2178de963559a396,4059.0,503.0,
217c2e83dd8b782a,30291.0,1425.0,922.0
217daef9d6acf299,20925.0,3640.0,2460.0
217e1a8fd822dbab,47955.0,1159.0,585.0
2197207401ea7f30,6594.0,910.0,1218.0
21a1b4526f8d146d,17475.0,782.0,346.0
21a2fb73f4cdfc4f,44357.0,1331.0,470.0
21af00752e48ded2,52943.0,5089.0,1580.0
21afb86b267500c9,12751.0,2515.0,348.0
21b9604b71f49041,12386.0,1924.0,732.0
21b9c776cabd7229,18404.0,4712.0,1266.0
21b9ceee3b240aa7,10461.0,2925.0,924.0
21d272ce7ea074b0,4044.0,,815.0
21d37ee4617b1bdf,16446.0,7221.0,505.0
21d53028f923a8f0,25539.0,1566.0,523.0
21d9ac739a4efc2f,5943.0,1144.0,380.0
21e08a013b82b289,10580.0,2283.0,2520.0
21edd3109ead673c,4693.0,700.0,447.0
21ef949e96942b7d,4581.0,2017.0,1359.0
21f88512acac9430,22878.0,3631.0,1280.0
21fd174247c7eb05,13889.0,,2243.0
22025272e2789eb1,15681.0,832.0,
220771ac3b045d25,6510.0,3084.0,312.0
220f8c1167dffc01,7718.0,,4301.0
22155b425eed9faa,15274.0,2826.0,453.0
221f66942bfb8f02,42297.0,813.0,298.0
222019f760551bd5,6974.0,815.0,
22311b7d86be9967,6372.0,1010.0,397.0
2233ffea3e4731ca,49741.0,819.0,552.0
223697d4087fad3a,7585.0,1613.0,3912.0
223942f32059cb5e,9776.0,1080.0,266.0
22403bbce5583d1a,3810.0,1657.0,989.0
224de7fd6bc5a74a,4078.0,,1884.0
2256a7e25b5b1ddd,10259.0,719.0,512.0
225cc138e319d367,6773.0,619.0,
225f292fc7d61088,3124.0,,1937.0
226686e992dbae1b,29271.0,2738.0,697.0
2269dc6bb39eac28,11796.0,3114.0,
226ca70a0b777fba,63955.0,2316.0,2404.0
226ffa45b8fcfc8e,4294.0,781.0,
2281b1e41953cdb5,10407.0,1863.0,
22913b7a02991fcc,5660.0,551.0,1981.0
229caee6c49954c9,4437.0,638.0,
22a0c0e08c1bec91,11947.0,6280.0,1259.0
22aa485caf7f504a,13805.0,1899.0,
22b3d4cf9d343e83,40018.0,934.0,387.0
22b70bee3cdb2cae,12037.0,1641.0,817.0
22b81c9fc899f89b,36703.0,736.0,1325.0
22d8b4ffbe63c102,4585.0,552.0,
22daa189be772fc8,9207.0,1982.0,
22df0135e1ba437c,19184.0,3878.0,1531.0
22e0c8204664cf8d,4040.0,1664.0,313.0
22e3132387eb930b,6482.0,1719.0,2799.0
22e68fc2af954bd1,6715.0,1219.0,467.0
22f2d0701899292d,20478.0,4059.0,1556.0
22f3b6fb35474c83,8533.0,1094.0,3432.0
22f3f28ff1e4aee0,38159.0,3480.0,1728.0
22f9c70b48290fae,6019.0,3744.0,758.0
22fad1c904ed4573,73363.0,3080.0,2118.0
2306428012fa82dd,11037.0,2550.0,288.0
230d8cecce382ebf,6135.0,636.0,238.0
2319421365296d16,13518.0,24819.0,1160.0
2324cdba8a976cd3,7009.0,1105.0,1135.0
2326803a407121e8,8835.0,2248.0,446.0
232a9188b696eae7,11250.0,1109.0,596.0
233c0cd4651f4ab4,8833.0,2370.0,669.0
2340b894046777f5,10049.0,557.0,
2348b60d4f547ee3,9211.0,1126.0,519.0
234db691d8d370af,7823.0,1321.0,2120.0
23515c86781d84d1,5603.0,1119.0,536.0
235c2fcb11b1cbf9,11752.0,1696.0,1788.0
235f97d2127386fd,7264.0,,3005.0
23601078e082d461,47292.0,543.0,378.0
236b5167ba7d5f5a,13839.0,1573.0,215.0
236f6562d20af9c8,12558.0,3591.0,2336.0
2373a5be713b421a,4765.0,3485.0,1328.0
238e14a32fe5e515,11003.0,896.0,3689.0
239519a5765c3e5a,31666.0,7996.0,2463.0
2398b787f0bcd5cb,17680.0,3799.0,2736.0
239d5a449566f6a2,7567.0,723.0,1975.0
23a4526c9c411468,15206.0,5951.0,1890.0
23b1949d820fc27a,4828.0,871.0,1073.0
23b4590e3406a11d,37895.0,,2781.0
23d0934ad7dded9b,12956.0,3615.0,1223.0
23dabe9ac922bbc4,5574.0,2959.0,1039.0
23e58b6b018609c9,6386.0,,1179.0
23e8bbbf5d48dd2e,6779.0,29359.0,952.0
23f2c80c440d04e3,10170.0,548.0,249.0
24039580b3418ae6,15787.0,1187.0,1402.0
24054a5194b7d56f,6636.0,907.0,434.0
2408e6e6374b0b71,10996.0,1829.0,387.0
241e96297ab02e00,16113.0,5850.0,1387.0
2422b2abe9f900e5,6108.0,1369.0,2187.0
2427b7170dbe7aa0,8298.0,4853.0,526.0
24292dd06b4996e4,5488.0,685.0,2242.0
243c96a897f3cca6,18771.0,33496.0,404.0
243fd6ff40ea8242,5014.0,1742.0,716.0
244172739b626ed5,14429.0,1228.0,444.0
24488f5c21573b09,75909.0,9130.0,2140.0
244ba8d788686855,18098.0,1369.0,664.0
244c4c8672f8b3a3,9701.0,37471.0,254.0
244df6296d5fc273,3296.0,,840.0
245244868daf8d5e,5884.0,2043.0,1580.0
24547d0c6c3b569a,8803.0,2472.0,555.0
245cd947a34f48d5,15125.0,1288.0,429.0
24660be1cfc02de7,4751.0,3074.0,316.0
246e57f9fd593192,5468.0,1033.0,389.0
2470493222ba7511,17011.0,1491.0,1585.0
24753408b5d9c45e,13157.0,1336.0,
2477f957baa37411,7254.0,1322.0,1208.0
247cfc532b1916ae,9849.0,1700.0,857.0
24826169b007f22b,4579.0,923.0,463.0
2490c33a562f4ec5,7161.0,1264.0,937.0
24977889892e3b2f,14581.0,3656.0,1755.0
249973aec0714f3d,23089.0,53926.0,811.0
2499cbafe86dbef5,6275.0,530.0,366.0
2499fc8bc7cf7fa9,7875.0,884.0,892.0
249b92242b8f5b25,10726.0,668.0,1013.0
249bcebbdb971513,8199.0,1758.0,574.0
249fe258830b5ae1,3810.0,1047.0,502.0
24a7d804f546a05d,11201.0,2293.0,1868.0
24b0740036d16695,14281.0,1295.0,712.0
24b7abb35dce4a0f,3621.0,1310.0,245.0
24be76d85ca7881b,11796.0,1251.0,406.0
24c3b3ed116883ba,10767.0,3409.0,
24c54d6944c49228,13818.0,,10815.0
24cc768848a3f738,18830.0,5578.0,1125.0
24cee7c39d542b77,6710.0,1350.0,1022.0
24cf5fcb9d4cc1af,6040.0,4711.0,1552.0
24cfbec23ba7044d,11185.0,889.0,2350.0
24de7fb026745ce8,16988.0,3553.0,2566.0
24e26e3d08a5fd2f,32114.0,6694.0,
24e4e77ad03e9deb,12652.0,6360.0,2250.0
24eb87a76e6235f2,25298.0,8455.0,2744.0
24f59f6d9d1f2a59,6755.0,447.0,212.0
24f6c77e60d3569b,11250.0,2341.0,1570.0
24fb90924836953c,6339.0,975.0,292.0
24fffeae7a325455,10937.0,464.0,228.0
25005c9b21d0edd5,13889.0,4539.0,1022.0
2502643a3e4dbbf9,80489.0,1573.0,356.0
2508848ad642e0ba,7918.0,1557.0,1849.0
251ab94210077503,14813.0,4417.0,1729.0
251bc9d994f4a964,5767.0,1158.0,797.0
251d5c49d1d4ba45,73212.0,4972.0,1227.0
2523781b0b7113c3,16690.0,1119.0,355.0
252ea5370104c524,20099.0,,31700.0
253af515b69e3f4d,7621.0,1318.0,1776.0
253bc4e692ee127c,71842.0,1495.0,473.0
253bcb7f127ad6a4,8214.0,10620.0,1246.0
253c01f73a6ac24e,4452.0,668.0,584.0
25456b2adb71b707,6541.0,1131.0,3957.0
2547fda651590ff1,3960.0,658.0,626.0
255af0e6ad8bc09c,5986.0,1067.0,707.0
255dec08116dd31c,3893.0,1103.0,500.0
2562ff6363bffae3,7596.0,2182.0,443.0
25664e002cd79a2a,19294.0,1298.0,625.0
2569af524a7b65ab,37434.0,2825.0,4275.0
2580524bc8a3a208,7222.0,640.0,361.0
25811c6827fbaafe,5573.0,50329.0,352.0
2583ff5c448e06a8,7065.0,668.0,910.0
2585a564ef89c4cc,13226.0,36119.0,379.0
259945d658110bab,9648.0,1387.0,1143.0
259bff7402151f58,55628.0,855.0,696.0
25a20415e69aacea,21150.0,4481.0,1805.0
25ae42ffaf85f1fc,7414.0,1328.0,357.0
25b55a56344c6762,63096.0,1144.0,699.0
25c6558dbd3c046f,4553.0,6159.0,2739.0
25cc805f28f507ee,49677.0,2386.0,5727.0
25cf4245092548df,15748.0,1207.0,395.0
25d07ccb322b392e,57680.0,,6093.0
25db1076f67e467e,28843.0,1586.0,900.0
25e67ca09f16318e,11767.0,2769.0,1363.0
25ec2668a9e65f52,6342.0,1093.0,965.0
25ee4f983f135d83,13367.0,49037.0,643.0
25f03eb3182ce1d8,5009.0,676.0,1072.0
25f3109a7f9938b9,3401.0,857.0,486.0
25f62ec4fd471ac9,4650.0,714.0,1076.0
2600fcd1761b54e8,76517.0,8787.0,1372.0
2601981db508ad14,6423.0,574.0,787.0
260815ba6dcc838f,6785.0,3393.0,623.0
261a921322af5718,53754.0,621.0,518.0
261ab02d74208d52,6872.0,2222.0,739.0
262175a08b4a9dda,5065.0,750.0,
26288ea72c0551f7,4446.0,796.0,919.0
2630dc966e261e68,8167.0,729.0,395.0
2631f5a2f4a8a9e7,54712.0,1624.0,1114.0
26344f40f25de5b9,40256.0,3317.0,1936.0
263695f629f47586,10685.0,1020.0,517.0
263d49d7f299f8e5,6457.0,1631.0,798.0
264294457e31c56e,21226.0,843.0,797.0
264fc17cb0e86aa2,22768.0,3286.0,2358.0
26530960b0d9d15a,6852.0,2564.0,4184.0
2663dc8507959096,15740.0,1993.0,983.0
2663e5029865287a,58190.0,7732.0,3004.0
266900e9f1cc9dab,13767.0,1470.0,
266a4f4a441a38dc,6083.0,3385.0,509.0
266bcc86ed21bec9,55346.0,6496.0,5975.0
266c53b71091025d,14869.0,8440.0,1555.0
267bc8dfa3f1857a,5843.0,876.0,400.0
2692a90e150d3540,19128.0,3474.0,1470.0
269359e776ca89c9,4895.0,,989.0
269e826ecb0c0e95,31807.0,3260.0,1904.0
26a78e2cf0c61f11,47981.0,4899.0,3492.0
26a91155e78d49fc,5649.0,1399.0,526.0
26a9a382ce49dc44,5168.0,2643.0,1509.0
26b5fd9afc07ec1a,3073.0,746.0,343.0
26c144e9037cc4fa,46230.0,3898.0,1212.0
26d61700761fe0aa,18218.0,2259.0,1705.0
26d919269680f1ef,31177.0,3643.0,6093.0
26dae29769200a12,3595.0,1461.0,572.0
26df27e1e6becfe1,6393.0,1127.0,802.0
26eb021c418cc138,26457.0,,3670.0
26f6c9c489f3896f,9015.0,994.0,761.0
26fc94ad148f7c6a,49382.0,824.0,472.0
26fe2c7f988f1e5e,9141.0,1419.0,2609.0
270e1363dbcd35e3,8188.0,1940.0,281.0
2713064f84340b95,24776.0,3317.0,432.0
2721314ff565596a,9019.0,2155.0,544.0
272ec38e42044d65,63107.0,1461.0,776.0
2734ba449496bb5c,7182.0,566.0,422.0
273ece8f71d3181b,6345.0,1860.0,1244.0
2740fa03b37ad577,21228.0,,
2744f8fbaf656285,18759.0,3974.0,4808.0
27460b8245e7de96,27702.0,2244.0,1362.0
274745c03378e7bc,13566.0,1815.0,1122.0
27516d14b8f5a969,12089.0,2108.0,730.0
27525a33e6ef1899,14122.0,1349.0,743.0
2753791229aff513,10627.0,4345.0,2045.0
27563daa1994706d,4182.0,1053.0,406.0
2757ed1a8af088dc,7185.0,904.0,
275df1a47069c27d,52384.0,3093.0,472.0
2765b17caa166cc0,61941.0,3075.0,1307.0
2765b4066e6d3bfb,6357.0,747.0,579.0
2768bf653d180dcd,11292.0,832.0,329.0
2779455b45d3df80,7709.0,29515.0,262.0
277c54b6a9697d6a,11104.0,895.0,404.0
277d041499562d25,5422.0,,2241.0
277e8d34dc4551ae,34849.0,981.0,554.0
278a0f61f80251d6,14918.0,3249.0,1258.0
27914d3b9ed3bd40,47535.0,,5167.0
279466b95bae55d5,4122.0,896.0,547.0
279923c6c1a724f9,22551.0,4554.0,5339.0
279d4e3512f6ce27,7528.0,1622.0,343.0
27a23665b88b4e3a,11565.0,1339.0,1454.0
27a59e3520531daf,8706.0,1453.0,288.0
27b1587ea240182b,10801.0,887.0,356.0
27b2101ffe4f53e1,26838.0,4197.0,1228.0
27b5fc30fd070c51,7279.0,1587.0,497.0
27b846803b936ead,13503.0,3367.0,8082.0
27c4a913e183644d,22186.0,1207.0,5175.0
27c6fb506b51172f,9740.0,2260.0,809.0
27cc47ccb9843e68,29579.0,,22318.0
27ce27b6465ee6ba,4655.0,1508.0,422.0
27d0a82a96548117,6909.0,,1656.0
27d485dc48124d86,4884.0,807.0,1285.0
27d534dfdc11ab89,10043.0,3050.0,1092.0
27dd840e957fa3de,11949.0,608.0,
27e3db7c54b4a1d8,4835.0,1052.0,836.0
27e5231e5eff9484,12724.0,,1948.0
27ed156f1e4e5f6f,47164.0,1193.0,487.0
27ef7c34adc5e135,45199.0,669.0,912.0
27f45e7fe125d2ac,8651.0,3280.0,679.0
27fd6021f62b6969,55778.0,1141.0,346.0
27fdecce5105b8c1,61787.0,3212.0,1351.0
27febc82fdd43428,11611.0,2780.0,1091.0
27ff26d022d2a298,8030.0,2108.0,739.0
28005b447445a3f0,8184.0,1846.0,1130.0
280d024ddd9bd679,15986.0,8332.0,1356.0
2813ab14dfe026b5,11222.0,2368.0,774.0
2813ac5a6cb1bb97,7647.0,1595.0,772.0
28190b7da1b881ee,47837.0,1498.0,1464.0
281a34221c4cebc7,3725.0,,1062.0
281b4351ddb4c8f9,6201.0,,1249.0
2820c784fbd826c4,11937.0,1764.0,617.0
2823b6fbaecc55f2,22834.0,3649.0,1487.0
2831ebf48a966907,9080.0,755.0,875.0
283203d4c218cb5b,5540.0,959.0,361.0
283d05538057d6fe,21696.0,4738.0,3534.0
284050e11a599e7d,11228.0,1506.0,919.0
2841ba05a9585a09,3704.0,635.0,333.0
284b0f0fd2e9eb13,4475.0,2018.0,454.0
28505790b439311a,22936.0,2033.0,1157.0
2852cf1b421943af,11017.0,716.0,3836.0
28600a176cc2e8fe,8758.0,1631.0,769.0
2869b849dd17869d,6686.0,4764.0,5587.0
286a97a0ddc9339f,4711.0,568.0,324.0
286d8fcced530f8a,7999.0,2097.0,603.0
2874fbff9fbf075c,70605.0,61668.0,
288fe4d92f24c02b,36069.0,4929.0,1536.0
2890200ddfa18f0f,22479.0,1948.0,475.0
2891165f6f1afdc9,56407.0,1849.0,881.0
289122b060fd6566,5638.0,833.0,331.0
289a821db97f7d77,8235.0,2815.0,927.0
289d97c94055522b,4074.0,1361.0,989.0
28a2f82ada219d3a,9911.0,959.0,359.0
28a3829c9083e981,7038.0,635.0,1307.0
28af5e74dd1b866c,44564.0,754.0,610.0
28b859e0a709b693,12767.0,1422.0,
28bbd515b72674e1,10044.0,1159.0,
28bc3a83c5c63360,13048.0,5351.0,335.0
28bf6dfba96b67b9,13576.0,1106.0,761.0
28c7460c325ceb14,7782.0,1133.0,369.0
28ddbe175fefc5a1,6197.0,1263.0,599.0
290443fc194bb865,12926.0,1531.0,3894.0
29044f7b2bbffe31,8479.0,1093.0,4576.0
29079bcb9800eb30,19713.0,7000.0,644.0
29097437978e4858,12019.0,2076.0,1400.0
290c5eae97c17326,50838.0,1164.0,668.0
290df13c752d2554,10124.0,954.0,222.0
2913297a88f90554,15438.0,965.0,323.0
291c4422850092be,15683.0,1098.0,566.0
291c58393e52bf87,23272.0,2782.0,1076.0
29253fc34147f4ba,16963.0,5383.0,2318.0
29286813c4d70ebb,71628.0,5353.0,2544.0
2930bb2e8e360a33,7647.0,3351.0,
2932d313b50a350b,5578.0,704.0,
29359c638ea36700,16568.0,886.0,536.0
293d2ee75381d27e,7695.0,986.0,
29462bb9e7c90d89,8135.0,1628.0,1811.0
294b6ef02e4f8cca,18938.0,14199.0,2342.0
294f3dff0e318e3d,13085.0,2194.0,2219.0
295519cc2c5fb07d,8395.0,3078.0,1355.0
2959d690188b56b2,13433.0,4319.0,6022.0
29660158a0442a55,8286.0,1208.0,524.0
296837e3b6aa7087,26768.0,4088.0,1647.0
29756e9a67b620e1,68088.0,2523.0,1953.0
2978a5ad19383c36,5384.0,1053.0,265.0
2981b370211a6139,7210.0,3459.0,739.0
2983e2a2d672bc50,4949.0,1278.0,631.0
2984fedc7d8e1d5e,6646.0,2336.0,733.0
29863a5913b2ad7c,29332.0,3503.0,1655.0
2989db06ce6ae24d,7763.0,,1782.0
2999b9e4db5ea1f1,81719.0,4258.0,1912.0
29a2eea96ae0d02c,30233.0,4680.0,1108.0
29a4a94f843f222d,2927.0,,1196.0
29a6d0cafdcdd89c,33548.0,7988.0,1330.0
29a915f1b7bcca49,31520.0,7963.0,4573.0
29ab68cf07c429d3,10998.0,2549.0,
29ba278320fb40ae,7253.0,1907.0,1794.0
29bd6b115fda80b7,88683.0,7044.0,2210.0
29c10ea31802cee4,4599.0,5135.0,388.0
29c23ac59351106a,10570.0,760.0,2808.0
29c7977087123df1,15649.0,1619.0,2283.0
29c9276f63bd8729,9804.0,1355.0,2199.0
29cae8359c01aa46,72684.0,3359.0,1496.0
29d263d33c9d7d9c,53805.0,1868.0,1404.0
29e558865c9c5442,17152.0,1761.0,
29eed8f9f2710a99,20703.0,588.0,1241.0
29f9c0ba10c1d4da,5640.0,762.0,284.0
2a0c6fabd0228ead,9513.0,830.0,1359.0
2a125dc133c7ba47,2833.0,585.0,406.0
2a14f948f5b61947,34291.0,3251.0,1464.0
2a165ccc8aeba507,10335.0,2875.0,567.0
2a18afe469453311,29916.0,2989.0,1390.0
2a1b37a8435d573a,2496.0,1678.0,856.0
2a1bb4faae56e7b5,35037.0,1222.0,812.0
2a2188f8e518d48a,27872.0,3283.0,2562.0
2a254f8a1aad40f4,5548.0,5033.0,1760.0
2a28b390f6cc4c2e,11759.0,971.0,855.0
2a365ab4796cdcae,5873.0,,2622.0
2a36f6ebea1bbfa2,4735.0,648.0,
2a412d3e32640eae,4131.0,1279.0,874.0
2a42b6ac119daec9,3610.0,,3431.0
2a42bd9d99798594,5127.0,,6864.0
