traceID,home-timeline-service,media-service,nginx-web-server,post-storage-service,social-graph-service,text-service,unique-id-service,url-shorten-service,user-mention-service,user-service,user-timeline-service,compose-post-service
29061b5c55240364,8560.0,3.0,2285.0,4602.0,2295.0,45.0,12.0,1078.0,828.0,10.0,5472.0,18595.0
290e3a7c3c3bc52d,1110.0,10.0,2165.0,585.0,293.0,2168.0,20.0,773.0,506.0,16.0,1068.0,2963.0
290fb73bb4739ff6,1556.0,27.0,4191.0,2354.0,746.0,3697.0,457.0,3611.0,4483.0,30.0,45943.0,4260.0
2911ddbd4dfb4248,1061.0,13.0,2852.0,3438.0,365.0,1633.0,27.0,660.0,1713.0,17.0,827.0,4238.0
291988440cae7821,1431.0,10.0,3615.0,1008.0,320.0,1392.0,28.0,713.0,583.0,10.0,2071.0,4339.0
291f78c54f6d0c1b,8040.0,33.0,110340.0,933.0,983.0,4506.0,45.0,4489.0,1555.0,22.0,9769.0,42111.0
2928d20138d509c2,37571.0,8.0,1547.0,419.0,346.0,170.0,22.0,498.0,320.0,8.0,650.0,768.0
293076ae16116d90,1919.0,12.0,4109.0,1080.0,676.0,1035.0,24.0,1893.0,967.0,15.0,2483.0,1825.0
29331fef007e7922,2075.0,6.0,3141.0,908.0,352.0,1106.0,18.0,5090.0,1240.0,,5228.0,5267.0
293323345c2e62cf,1213.0,7.0,1029.0,733.0,442.0,561.0,10.0,775.0,257.0,7.0,2829.0,3104.0
2933edf00c99387d,633.0,7.0,4869.0,652.0,200.0,387.0,10.0,506.0,536.0,5.0,1676.0,2930.0
293e4810b0d8cf4d,947.0,11.0,1952.0,446.0,211.0,1319.0,16.0,952.0,225.0,10.0,733.0,988.0
2945ba5209dbc08a,843.0,25.0,1920.0,670.0,264.0,-1744.0,30.0,4737.0,2628.0,22.0,1868.0,4337.0
294859c4ea6f8844,777.0,9.0,1834.0,902.0,201.0,-168.0,22.0,1256.0,978.0,12.0,850.0,1156.0
2949b808d800d6e9,954.0,13.0,3556.0,4420.0,190.0,107.0,22.0,855.0,439.0,9.0,1533.0,8058.0
2949c91dd2a28092,5983.0,28.0,5139.0,3792.0,546.0,-2.0,48.0,3665.0,5067.0,27.0,6686.0,10685.0
2951255bf6ce3064,2397.0,10.0,9651.0,1384.0,1035.0,97.0,22.0,2878.0,559.0,10.0,771.0,1762.0
29533f379c456c32,2255.0,5.0,1080.0,948.0,1054.0,986.0,13.0,1002.0,402.0,4.0,1262.0,3152.0
29589694b2b04eee,2088.0,23.0,36892.0,994.0,1213.0,-2615.0,48.0,5173.0,4570.0,38.0,6295.0,4536.0
295c120c15fb3e3e,925.0,10.0,3405.0,2474.0,24272.0,-8.0,23.0,1924.0,692.0,9.0,4503.0,5646.0
295d3a57e263441f,1340.0,33.0,4730.0,1309.0,304.0,995.0,58.0,2208.0,1121.0,31.0,9446.0,5529.0
296a508bb8ac4ba5,686.0,17.0,6067.0,1678.0,365.0,6369.0,38.0,3181.0,1634.0,19.0,2105.0,3395.0
296d0b3f5663cefe,6780.0,45.0,7345.0,1038.0,968.0,1161.0,44.0,2109.0,963.0,25.0,2369.0,50240.0
2972fcd0f9ad2c6f,5242.0,15.0,101782.0,447.0,2375.0,-207.0,35.0,1018.0,3851.0,10.0,2396.0,8233.0
29767d016383b8c0,2463.0,11.0,42373.0,736.0,217.0,545.0,50.0,1569.0,1030.0,14.0,1638.0,2300.0
297c90ce7978f339,1306.0,19.0,35476.0,1548.0,2112.0,1976.0,32.0,4314.0,668.0,24.0,2115.0,6202.0
2989cfb4a1892b47,31807.0,9.0,6597.0,694.0,526.0,1604.0,36.0,1110.0,982.0,11.0,3274.0,4195.0
2991be14d3b5090d,1776.0,40.0,2839.0,1594.0,545.0,1105.0,51.0,5054.0,1962.0,29.0,1796.0,4267.0
2995adaf97e7b7ec,1357.0,12.0,1235.0,275.0,280.0,3011.0,23.0,704.0,4959.0,10.0,33017.0,993.0
29a4c4d5ddd4b1c2,2246.0,29.0,8406.0,1150.0,764.0,824.0,122.0,3047.0,1040.0,68.0,2637.0,6457.0
29a8e390f1f999cf,2612.0,29.0,1976.0,4622.0,638.0,2591.0,48.0,3485.0,1746.0,25.0,3040.0,9805.0
29b780776fc621ab,1003.0,12.0,3437.0,906.0,270.0,320.0,29.0,1131.0,725.0,17.0,2261.0,14872.0
29b90f02f534d284,2811.0,5.0,1310.0,3489.0,721.0,698.0,17.0,630.0,309.0,8.0,1527.0,1971.0
29bfabf7c5b3fe98,11761.0,20.0,2858.0,1404.0,1321.0,3369.0,39.0,3609.0,3003.0,30.0,1709.0,5887.0
29c8439e78961c46,1136.0,17.0,46372.0,807.0,355.0,662.0,23.0,2068.0,514.0,14.0,1768.0,4579.0
29ca9f6e8a28f790,909.0,9.0,1355.0,1510.0,236.0,1818.0,18.0,657.0,537.0,9.0,2397.0,1869.0
29e2e31fb11c68d5,4437.0,26.0,7044.0,2122.0,1141.0,-1679.0,54.0,5406.0,6112.0,59.0,5066.0,6109.0
29e8a930a5fc6482,1326.0,6.0,2883.0,352.0,633.0,557.0,13.0,690.0,414.0,10.0,1698.0,2455.0
29f1f0bfc0eeca14,1798.0,7.0,3163.0,589.0,3812.0,644.0,18.0,2193.0,274.0,7.0,2680.0,3400.0
29f62c519c50e1a0,1061.0,11.0,1773.0,622.0,1658.0,-233.0,16.0,995.0,3279.0,12.0,1796.0,2263.0
2a022479f8545fee,8221.0,29.0,35211.0,2253.0,2212.0,-161.0,47.0,2345.0,1930.0,31.0,4474.0,5991.0
2a125166f3a5ab17,580.0,18.0,1423.0,641.0,263.0,970.0,27.0,2236.0,423.0,16.0,624.0,1657.0
2a1268cc97df7d0b,2575.0,20.0,3774.0,571.0,234.0,89280.0,38.0,5408.0,1853.0,19.0,2432.0,27578.0
2a1439006867e5c7,1674.0,27.0,3609.0,3417.0,1225.0,2450.0,106.0,2684.0,4479.0,61.0,2567.0,6921.0
2a1f2d6c806c945f,800.0,10.0,5117.0,707.0,840.0,581.0,20.0,1151.0,2735.0,11.0,893.0,3383.0
2a2420411fd73eb1,2288.0,15.0,1533.0,881.0,953.0,1565.0,31.0,1115.0,948.0,16.0,38296.0,4302.0
2a267aaabe9006ab,5275.0,24.0,21530.0,2586.0,689.0,777.0,49.0,3077.0,1151.0,25.0,5033.0,11340.0
2a2e6f977daf8287,1907.0,12.0,3886.0,957.0,847.0,545.0,19.0,1030.0,371.0,,1669.0,4425.0
2a308937be1a9c85,464.0,22.0,2320.0,848.0,170.0,735.0,28.0,724.0,495.0,14.0,3291.0,4037.0
2a3b5f1e44c06f7f,1567.0,7.0,4685.0,311.0,1704.0,-421.0,9.0,909.0,958.0,6.0,2823.0,4346.0
2a43dbf316094e0c,910.0,19.0,5629.0,834.0,552.0,-1336.0,31.0,4071.0,2538.0,15.0,1335.0,44170.0
2a4b3c2d7e3484cb,4853.0,,87379.0,686.0,,,,,,,5972.0,
2a4b96024cf597b3,3870.0,7.0,3922.0,615.0,254.0,599.0,23.0,2685.0,1067.0,7.0,1191.0,2789.0
2a50498fc3513275,3043.0,14.0,45829.0,3563.0,661.0,-87.0,29.0,1272.0,1579.0,15.0,1047.0,4965.0
2a52ca664a97399f,1917.0,15.0,6686.0,502.0,634.0,2349.0,30.0,1085.0,634.0,18.0,1687.0,3112.0
2a5378cb4e8e6cde,3906.0,7.0,3931.0,888.0,389.0,1124.0,29.0,872.0,683.0,15.0,3122.0,7470.0
2a5f27aa48835eb4,1369.0,11.0,693.0,539.0,872.0,-1395.0,20.0,1999.0,2089.0,12.0,920.0,3572.0
2a6a2c7ead9dad26,756.0,11.0,1694.0,853.0,248.0,1481.0,25.0,1108.0,1360.0,15.0,2209.0,2403.0
2a6cf1c3e4fdb4dc,1817.0,14.0,1559.0,606.0,252.0,2621.0,18.0,2134.0,746.0,9.0,2194.0,1712.0
2a759031811f6471,5012.0,14.0,7055.0,708.0,1093.0,-274.0,20.0,1032.0,1230.0,28.0,25824.0,3727.0
2a77e14d730ee1c7,3238.0,13.0,2555.0,1073.0,615.0,213.0,27.0,1272.0,1019.0,18.0,1103.0,3883.0
2a7a827e3f033b99,1057.0,6.0,40856.0,269.0,242.0,1062.0,18.0,2031.0,1280.0,7.0,3156.0,4623.0
2a7d33f757e6e900,1212.0,13.0,933.0,666.0,207.0,381.0,19.0,742.0,359.0,14.0,1334.0,4949.0
2a81344286cda62f,2365.0,9.0,2556.0,989.0,333.0,1788.0,28.0,674.0,437.0,15.0,1432.0,4268.0
2a82afb278ec32d7,2262.0,,19885.0,680.0,1973.0,,19.0,887.0,,,2868.0,
2a85239be0b12c57,3336.0,7.0,2057.0,846.0,1099.0,-210.0,12.0,967.0,872.0,,1618.0,6378.0
2a8985cb1a13e5b5,1538.0,2.0,1088.0,320.0,298.0,288.0,10.0,947.0,301.0,7.0,4711.0,2140.0
2a93398552dc960f,1332.0,10.0,8577.0,587.0,241.0,-477.0,25.0,1323.0,1097.0,11.0,1303.0,7531.0
2a938940e43c8e27,1618.0,23.0,3654.0,718.0,298.0,7998.0,41.0,1524.0,6385.0,15.0,2935.0,8079.0
2a96a5e0df7f2a84,3864.0,9.0,13538.0,914.0,305.0,442.0,38.0,3323.0,563.0,15.0,,
2a9adf04075f975a,436.0,6.0,3278.0,628.0,180.0,36.0,17.0,610.0,1177.0,11.0,1203.0,3043.0
2a9d565e3c4de795,3748.0,26.0,5743.0,1123.0,6463.0,-832.0,46.0,3789.0,5462.0,27.0,2176.0,4812.0
2a9de85337212b2c,750.0,10.0,4283.0,579.0,237.0,194.0,16.0,845.0,489.0,11.0,2298.0,41370.0
2aa0492f1bb28eeb,1083.0,25.0,1558.0,649.0,1250.0,95.0,22.0,926.0,1045.0,16.0,2266.0,1769.0
2aa4996c3b729bcb,3000.0,15.0,1675.0,628.0,344.0,439.0,31.0,953.0,478.0,20.0,1048.0,2437.0
2aa62ab811cf1f84,1356.0,11.0,1340.0,561.0,2792.0,8.0,19.0,821.0,587.0,,3615.0,4784.0
2aa82424a542e5e9,490.0,6.0,2414.0,730.0,224.0,1252.0,21.0,910.0,937.0,12.0,2228.0,4160.0
2aad2128db6255ad,883.0,9.0,1361.0,649.0,736.0,397.0,16.0,870.0,334.0,6.0,34533.0,5779.0
2aad9346934116a7,1942.0,22.0,16925.0,742.0,312.0,161.0,40.0,2727.0,644.0,26.0,4702.0,
2ab1e1acfc6ac434,1340.0,7.0,48830.0,707.0,301.0,-20.0,12.0,2165.0,746.0,7.0,3427.0,2549.0
2ab4e1715f401e54,1527.0,8.0,570.0,295.0,248.0,345.0,18.0,1193.0,242.0,9.0,641.0,2492.0
2abd6dc740f9fa27,959.0,10.0,2663.0,,198.0,1935.0,21.0,1869.0,653.0,11.0,751.0,9483.0
2aca42e98d345f64,723.0,10.0,1724.0,,205.0,2793.0,24.0,1600.0,,,860.0,2692.0
2acd59d84435d7a1,404.0,6.0,878.0,618.0,167.0,132.0,24.0,1818.0,389.0,19.0,1645.0,2313.0
2ad55c88dee38e41,3141.0,16.0,2106.0,1629.0,1357.0,501.0,43.0,9115.0,5010.0,25.0,4656.0,12670.0
2ade517f5f5b6eb6,2764.0,24.0,66383.0,1600.0,4090.0,4175.0,82.0,4885.0,5026.0,33.0,4297.0,5471.0
2ae65261b620d0bd,5313.0,11.0,24624.0,1785.0,984.0,3717.0,22.0,1657.0,462.0,16.0,4073.0,4160.0
2aeb9cc1c84f05a8,2713.0,30.0,7231.0,1335.0,420.0,1326.0,51.0,2597.0,4552.0,,4913.0,3544.0
2aee77d2cbbf462c,3053.0,9.0,2195.0,352.0,428.0,-791.0,32.0,2006.0,5123.0,15.0,847.0,5451.0
2b03004fa3f3b5a4,1820.0,15.0,1377.0,649.0,202.0,479.0,36.0,1003.0,681.0,9.0,1274.0,2695.0
2b0e06b38693d936,735.0,13.0,2536.0,1898.0,168.0,274.0,29.0,2292.0,548.0,19.0,1629.0,1590.0
2b0ec9afef86d0b8,1714.0,,37258.0,1495.0,2667.0,,,,,,3566.0,
2b0ecc99e93e9f9f,736.0,13.0,4660.0,595.0,271.0,1855.0,25.0,1878.0,2947.0,6.0,967.0,1615.0
2b2b4a2b631e674d,1915.0,10.0,1557.0,803.0,422.0,334.0,20.0,2888.0,331.0,7.0,3041.0,3368.0
2b37fbc07efbfc8d,1043.0,8.0,1893.0,648.0,339.0,-24.0,23.0,1291.0,1281.0,9.0,1917.0,1223.0
2b3ab50b563881df,908.0,10.0,44499.0,422.0,200.0,2586.0,24.0,902.0,886.0,16.0,1648.0,2227.0
2b3c3962ddc6bfae,1977.0,9.0,1333.0,,269.0,1143.0,31.0,778.0,,,2399.0,9869.0
2b3e0c2d1b646456,1970.0,24.0,2347.0,1469.0,550.0,-107.0,40.0,4956.0,2390.0,35.0,1913.0,4519.0
2b45f8d2d691e63c,1826.0,12.0,1108.0,667.0,215.0,834.0,34.0,1328.0,558.0,15.0,2288.0,3339.0
2b501f367cfb0dee,2214.0,11.0,1033.0,4150.0,325.0,-136.0,13.0,610.0,1007.0,23.0,1308.0,3111.0
2b5597ead350ae4c,6629.0,54.0,3024.0,1763.0,8235.0,530.0,48.0,2563.0,5835.0,24.0,5250.0,9218.0
2b569ca70dd354ed,3498.0,27.0,4553.0,1767.0,632.0,1469.0,49.0,4489.0,3128.0,30.0,6251.0,13045.0
2b576f09c5680476,634.0,7.0,1440.0,428.0,120.0,546.0,14.0,1693.0,295.0,8.0,633.0,1103.0
2b598c792198b230,2455.0,8.0,1318.0,897.0,1530.0,443.0,31.0,1046.0,294.0,17.0,1416.0,2923.0
2b599942c388c6cb,1055.0,11.0,2228.0,243.0,414.0,-30.0,14.0,512.0,1464.0,9.0,1253.0,3769.0
2b5c1f2b6eb0fbbb,1435.0,6.0,5865.0,658.0,1423.0,-218.0,20.0,1613.0,818.0,13.0,1473.0,2249.0
2b5d363bf5a3fa10,1066.0,9.0,1038.0,707.0,1846.0,3659.0,16.0,977.0,324.0,11.0,1602.0,3280.0
2b631aed95373730,543.0,7.0,33934.0,625.0,213.0,2033.0,19.0,2577.0,681.0,12.0,798.0,5321.0
2b78b03f336dc94c,43198.0,18.0,19094.0,2191.0,6091.0,709.0,30.0,1480.0,2768.0,13.0,1160.0,3589.0
2b813c631b83eac2,25484.0,29.0,5421.0,1689.0,3680.0,737.0,62.0,1938.0,1416.0,21.0,2560.0,4131.0
2b879521c7192fab,1386.0,18.0,1312.0,455.0,313.0,1649.0,33.0,2805.0,4759.0,13.0,1049.0,6498.0
2b8b5d9bdaffe633,4072.0,19.0,1998.0,3782.0,1038.0,1131.0,35.0,3437.0,1150.0,23.0,1593.0,3766.0
2b8fa0333d24cf54,3606.0,14.0,2259.0,1588.0,2117.0,-117.0,21.0,4340.0,960.0,12.0,1811.0,3328.0
2b91f34f0e09d1c8,3162.0,25.0,21978.0,1795.0,714.0,1004.0,32.0,2033.0,1707.0,17.0,4199.0,14046.0
2ba3c21e042db60a,2001.0,16.0,1762.0,1597.0,299.0,2223.0,43.0,1575.0,559.0,13.0,1163.0,3834.0
2ba96bda7da11698,5414.0,23.0,2784.0,958.0,1796.0,932.0,63.0,2743.0,869.0,22.0,5497.0,46322.0
2ba97fc8eabe4874,1240.0,17.0,1480.0,854.0,157.0,-515.0,35.0,5256.0,1578.0,28.0,2356.0,9148.0
2baaee0f32eab657,1411.0,5.0,1364.0,585.0,2510.0,5326.0,17.0,1088.0,2846.0,5.0,1397.0,1844.0
2bbb311c83a26f69,2456.0,7.0,1161.0,1102.0,268.0,3556.0,9.0,628.0,,,1427.0,1780.0
2bc09a232496c3b1,2708.0,9.0,2789.0,501.0,399.0,184.0,15.0,531.0,2018.0,,33266.0,2366.0
2bc884567437e5f7,3788.0,12.0,932.0,596.0,241.0,20.0,24.0,637.0,1566.0,,3598.0,2947.0
2bd0cfbda43460ca,1077.0,13.0,1766.0,969.0,132.0,4197.0,29.0,841.0,399.0,9.0,1640.0,3262.0
2bd87d23006b7edc,1433.0,10.0,4646.0,593.0,271.0,226.0,22.0,2290.0,1642.0,14.0,2195.0,2523.0
2bdac3f553609819,2861.0,11.0,1492.0,797.0,1020.0,4150.0,19.0,681.0,754.0,10.0,4495.0,2087.0
2be7f5ea3b808189,1751.0,9.0,1390.0,513.0,259.0,652.0,17.0,750.0,599.0,6.0,611.0,993.0
2beb8f0f738af48a,3559.0,23.0,2567.0,4741.0,1824.0,2341.0,43.0,4942.0,1077.0,23.0,3475.0,13864.0
2bee0cd876841615,,9.0,4538.0,,321.0,-930.0,23.0,1890.0,4570.0,9.0,1587.0,7080.0
2bf10f1386658f6d,939.0,8.0,1455.0,1754.0,196.0,229.0,17.0,736.0,948.0,8.0,1021.0,5628.0
2bf13b6a0ad3f80d,1124.0,23.0,1907.0,1521.0,836.0,557.0,45.0,2085.0,779.0,18.0,2130.0,2788.0
2bf435a052468ffd,1064.0,10.0,1510.0,887.0,270.0,-62.0,17.0,1768.0,608.0,9.0,4928.0,2696.0
2bf8f800c53a7386,1997.0,17.0,1533.0,1101.0,415.0,1974.0,33.0,1590.0,2174.0,55.0,2799.0,8139.0
2bfd52a058a21faa,392.0,9.0,1102.0,482.0,208.0,158.0,61.0,695.0,407.0,14.0,1101.0,1202.0
2c095fc187ce442e,1592.0,8.0,1699.0,780.0,641.0,598.0,19.0,781.0,900.0,11.0,1497.0,3105.0
2c0d80340be86fb3,5418.0,17.0,1872.0,792.0,278.0,783.0,31.0,2658.0,1106.0,14.0,981.0,6926.0
2c160abd9b07dea0,2764.0,23.0,6137.0,4578.0,761.0,5553.0,32.0,3931.0,1544.0,26.0,2316.0,8466.0
2c272062ff9697d6,465.0,16.0,1636.0,921.0,214.0,847.0,24.0,4624.0,479.0,10.0,2042.0,6695.0
2c277f0c7469ce3a,637.0,13.0,2364.0,594.0,290.0,307.0,28.0,919.0,535.0,11.0,1798.0,7054.0
2c2fe96e67dfc061,,7.0,577.0,5573.0,201.0,23907.0,8.0,3912.0,933.0,4.0,1208.0,57779.0
2c33608a7f69a8d5,,7.0,2613.0,733.0,889.0,-313.0,18.0,909.0,1917.0,7.0,1000.0,5219.0
2c3c9271796badd9,2054.0,28.0,1082.0,615.0,1020.0,726.0,21.0,726.0,724.0,30.0,1419.0,1728.0
2c3d0b93d6fb4e9d,2682.0,14.0,1363.0,597.0,298.0,-584.0,21.0,1227.0,2118.0,13.0,929.0,1570.0
2c3d4f10c3d17fb2,1268.0,9.0,1342.0,828.0,435.0,741.0,16.0,2195.0,2482.0,11.0,1023.0,5630.0
2c3e8b950a946a39,,10.0,92451.0,,368.0,35961.0,15.0,1637.0,555.0,4.0,,
2c543ecb642930fe,53881.0,24.0,2686.0,5076.0,649.0,1910.0,48.0,3952.0,2056.0,28.0,4628.0,8015.0
2c5505a69b0582f6,1073.0,11.0,1583.0,1125.0,188.0,270.0,20.0,728.0,377.0,15.0,2593.0,1769.0
2c577b45d399d45c,2018.0,15.0,8145.0,650.0,1208.0,-188.0,21.0,1925.0,887.0,12.0,40402.0,5419.0
2c5af2d963829381,765.0,9.0,9080.0,1432.0,290.0,639.0,18.0,1126.0,316.0,11.0,1219.0,1898.0
2c7e8a81316df680,818.0,11.0,1222.0,617.0,237.0,-603.0,22.0,1900.0,1859.0,15.0,1852.0,1620.0
2c7fe57ce53602ad,1818.0,11.0,46437.0,708.0,178.0,230.0,68.0,883.0,485.0,9.0,1026.0,1989.0
2c816411e4192b9e,1689.0,11.0,6006.0,,549.0,7693.0,15.0,9194.0,542.0,15.0,3437.0,50288.0
2c8c08e0eae9c13a,1480.0,10.0,5504.0,901.0,1543.0,592.0,23.0,1076.0,845.0,13.0,1796.0,3233.0
2c90ec0c170602df,601.0,9.0,1646.0,642.0,278.0,1874.0,27.0,2967.0,764.0,12.0,2080.0,2495.0
2c959ecf985b91ec,1051.0,3.0,1853.0,472.0,192.0,294.0,9.0,704.0,274.0,244.0,3869.0,2016.0
2ca70d4cbc672ba5,1348.0,9.0,793.0,1452.0,687.0,2289.0,18.0,1177.0,1623.0,13.0,1183.0,2840.0
2ca7d43c59f99367,877.0,8.0,1713.0,1093.0,280.0,30.0,23.0,1730.0,504.0,9.0,2361.0,3609.0
2cb05f1d07d7a51f,2585.0,8.0,2168.0,473.0,226.0,21.0,29.0,1222.0,1090.0,14.0,1615.0,5445.0
2cb87ede6af95a87,1892.0,17.0,4964.0,1457.0,361.0,4465.0,42.0,4050.0,1147.0,23.0,3367.0,4762.0
2cbc5484a2efe563,,17.0,33354.0,,1891.0,-954.0,25.0,2759.0,2761.0,9.0,4345.0,
2cbf0d86d9e302c3,1579.0,16.0,1429.0,856.0,410.0,1949.0,31.0,3839.0,603.0,,1921.0,4197.0
2cc5b2b8a9787241,1118.0,8.0,1304.0,515.0,192.0,192.0,16.0,1115.0,337.0,11.0,754.0,1306.0
2ccd36827b173d1e,,11.0,38273.0,,1367.0,-336.0,17.0,1443.0,1105.0,25.0,,
2cce8b3c5adeafa6,6356.0,32.0,2047.0,1847.0,1070.0,-172.0,48.0,2887.0,3196.0,75.0,2799.0,9616.0
2ccf9dcd0f33aab1,8288.0,10.0,823.0,1360.0,2132.0,4919.0,8.0,649.0,4455.0,6.0,6262.0,59518.0
2cd1f7f38625b75e,618.0,11.0,2997.0,3799.0,423.0,1533.0,19.0,1735.0,899.0,16.0,1084.0,7992.0
2cd5a4ee30e73e00,1900.0,7.0,564.0,1039.0,285.0,602.0,17.0,1647.0,431.0,9.0,1836.0,5020.0
2cd650d43f569135,2372.0,12.0,10226.0,579.0,588.0,2619.0,27.0,4547.0,563.0,10.0,2083.0,4392.0
2cdd599a9395c7d3,2192.0,9.0,1339.0,,4331.0,-662.0,22.0,1202.0,2225.0,10.0,2697.0,3045.0
2cdd64910fab2a6c,823.0,7.0,2436.0,875.0,283.0,730.0,22.0,1440.0,815.0,10.0,1301.0,2354.0
2cddff4f43d2fff5,1173.0,8.0,3182.0,1690.0,178.0,,17.0,4022.0,,,872.0,48541.0
2ce9b430ae049ca4,7317.0,8.0,4742.0,233.0,305.0,955.0,19.0,1468.0,649.0,12.0,542.0,1153.0
2cfc741bf370216d,2711.0,11.0,1264.0,967.0,996.0,48.0,19.0,4710.0,1479.0,19.0,1670.0,2732.0
2d051b861bc478c3,761.0,8.0,1136.0,3436.0,358.0,223.0,13.0,804.0,354.0,6.0,4988.0,2507.0
2d0eede5b11b5a92,987.0,10.0,4348.0,1028.0,185.0,1669.0,18.0,2452.0,1367.0,13.0,4417.0,7178.0
2d13f06e4e0d2c71,2467.0,14.0,1188.0,573.0,404.0,331.0,26.0,3777.0,635.0,16.0,2928.0,1944.0
2d164c029313bcad,848.0,16.0,2157.0,756.0,288.0,-1438.0,27.0,2515.0,3128.0,12.0,1842.0,1799.0
2d215b79bde09539,3121.0,10.0,1480.0,1093.0,389.0,102.0,17.0,767.0,386.0,9.0,928.0,4691.0
2d23e175556052ff,2331.0,6.0,1046.0,1001.0,1106.0,-892.0,20.0,3537.0,1570.0,8.0,1771.0,6216.0
2d2790f20c68ed52,745.0,12.0,1925.0,753.0,223.0,786.0,31.0,1797.0,466.0,13.0,3240.0,2527.0
2d2d7c8026fa5e5d,11987.0,21.0,9510.0,3812.0,2372.0,-1478.0,27.0,7235.0,3112.0,23.0,8324.0,10956.0
2d4e4c6ccbc79a0a,1973.0,11.0,2433.0,1148.0,166.0,522.0,23.0,1063.0,364.0,10.0,3871.0,1427.0
2d4fa063fd0ff9fd,1322.0,10.0,1137.0,918.0,335.0,920.0,25.0,825.0,1653.0,11.0,1230.0,2595.0
2d54b1f19df471d9,1735.0,11.0,923.0,1162.0,345.0,192.0,23.0,1698.0,1475.0,13.0,1519.0,5095.0
2d573c4b4c2cbc73,2058.0,5.0,1134.0,968.0,1135.0,239.0,8.0,628.0,2169.0,7.0,1851.0,2267.0
2d59aa53a1a40993,1114.0,12.0,9735.0,646.0,282.0,217.0,27.0,1023.0,581.0,11.0,1112.0,4705.0
2d64b6504a8bc7eb,5551.0,10.0,1896.0,809.0,245.0,218.0,28.0,1049.0,1446.0,12.0,2451.0,3329.0
2d6c434e5a5a94fe,2343.0,7.0,1972.0,,222.0,4231.0,11.0,3644.0,2716.0,5.0,3838.0,70959.0
2d6f360b75e60850,1354.0,6.0,7880.0,404.0,332.0,-8.0,12.0,1572.0,920.0,12.0,2119.0,6615.0
2d762d638039577a,2294.0,8.0,62434.0,398.0,196.0,44.0,15.0,780.0,445.0,8.0,565.0,640.0
2d7ae8eb92a81427,476.0,7.0,1184.0,393.0,171.0,223.0,14.0,1029.0,264.0,7.0,577.0,760.0
2d85ddf72cdd63df,639.0,10.0,11053.0,754.0,322.0,-122.0,20.0,882.0,855.0,26.0,659.0,4648.0
2d881a51845747f4,644.0,8.0,563.0,562.0,193.0,340.0,10.0,743.0,905.0,4.0,1913.0,3620.0
2d8cf50686bb904e,1818.0,12.0,1371.0,850.0,319.0,321.0,32.0,1558.0,327.0,,4022.0,6235.0
2d99bc6ec7ef9c19,634.0,7.0,13395.0,617.0,220.0,135.0,21.0,506.0,405.0,10.0,1153.0,1865.0
2d9ad5ff802d0d30,3297.0,23.0,5303.0,2385.0,490.0,-430.0,40.0,1973.0,3402.0,21.0,2232.0,4945.0
2d9c69df28409df9,,9.0,18368.0,,370.0,1159.0,21.0,3471.0,310.0,12.0,,
2da0bfb60da48ce4,1876.0,10.0,2061.0,758.0,378.0,225.0,22.0,2488.0,466.0,11.0,865.0,2500.0
2dabbecb55f3718a,495.0,11.0,5671.0,690.0,228.0,176.0,17.0,1108.0,425.0,7.0,742.0,2990.0
2db737860887a849,1788.0,23.0,31702.0,6276.0,630.0,1025.0,81.0,4144.0,1402.0,,4035.0,6070.0
2dc620be94d5cc93,1069.0,10.0,1278.0,673.0,313.0,1652.0,13.0,1040.0,367.0,11.0,33315.0,1543.0
2dc6e8ef88952b3b,2152.0,6.0,1759.0,902.0,182.0,-357.0,5.0,841.0,811.0,8.0,1506.0,3809.0
2dcdc45293fce98f,779.0,8.0,11117.0,881.0,262.0,392.0,15.0,563.0,655.0,12.0,1341.0,7280.0
2dcef3d555fc221b,2585.0,25.0,4008.0,5173.0,493.0,64.0,48.0,2227.0,6468.0,26.0,3115.0,5347.0
2dd442b9ce8224b4,2448.0,8.0,4476.0,317.0,226.0,1196.0,29.0,1118.0,464.0,10.0,976.0,4638.0
2ddb76bb4c9fe6d9,,9.0,76837.0,,1018.0,9825.0,14.0,1654.0,594.0,4.0,,
2ddb7ca3b3ae8914,628.0,7.0,719.0,284.0,116.0,-107.0,11.0,1140.0,703.0,5.0,282.0,812.0
2debc5d451fe3afc,6097.0,13.0,5240.0,800.0,1263.0,294.0,33.0,2569.0,776.0,19.0,7535.0,52151.0
2defc237ebeb66c3,3216.0,10.0,2013.0,755.0,754.0,463.0,19.0,712.0,630.0,,4443.0,1832.0
2df06fe56fa16fd7,3007.0,6.0,1152.0,528.0,1024.0,-883.0,15.0,1540.0,1800.0,7.0,5284.0,4422.0
2df24ffc8b95c095,1090.0,8.0,13680.0,417.0,171.0,-196.0,18.0,649.0,581.0,10.0,3341.0,
2df550f16c1ad12c,1462.0,11.0,6618.0,708.0,312.0,3232.0,25.0,757.0,470.0,10.0,1459.0,1646.0
2df80f6e381f726a,343.0,4.0,4832.0,325.0,156.0,855.0,12.0,466.0,,,582.0,762.0
2e06ac2111fe3d6e,1477.0,7.0,1116.0,914.0,602.0,484.0,20.0,754.0,430.0,9.0,1153.0,5350.0
2e095eb306a594b7,2546.0,20.0,2631.0,913.0,414.0,136.0,27.0,3482.0,1084.0,14.0,2399.0,5785.0
2e1245a09f20c930,1502.0,6.0,2634.0,1521.0,169.0,528.0,23.0,936.0,320.0,9.0,1529.0,32377.0
