traceID,compose-post-service,home-timeline-service,media-service,nginx-web-server,post-storage-service,text-service,user-mention-service,user-service,user-timeline-service,social-graph-service,unique-id-service,url-shorten-service
26dfc2a7f687ac03,68254.0,6300.0,8.0,5506.0,,5600.0,691.0,5.0,,,,
26e938bf7f64f648,1882.0,752.0,9.0,10381.0,430.0,78.0,376.0,56.0,1275.0,170.0,20.0,1279.0
26edf893a9e50a52,3576.0,2455.0,8.0,1890.0,748.0,477.0,519.0,21.0,1112.0,302.0,18.0,2439.0
26f0db1ad22a5a70,2753.0,821.0,10.0,1140.0,850.0,1196.0,1088.0,8.0,2136.0,264.0,23.0,776.0
26f195b58894603d,7256.0,4568.0,5.0,1273.0,936.0,915.0,520.0,6.0,4164.0,452.0,15.0,2160.0
26f2204849f0505b,3490.0,1689.0,12.0,15782.0,1835.0,125.0,2150.0,15.0,2467.0,373.0,30.0,892.0
271cc593d28db4b8,2549.0,43550.0,8.0,28271.0,612.0,633.0,376.0,34.0,1304.0,10189.0,25.0,1338.0
27203d357011f541,20981.0,7372.0,18.0,6229.0,1699.0,1252.0,942.0,22.0,3332.0,7650.0,34.0,3565.0
272d1a92bcdb475c,1696.0,2163.0,40.0,1825.0,1286.0,600.0,1208.0,10.0,1622.0,482.0,19.0,929.0
273070971f7273c0,2097.0,810.0,11.0,962.0,802.0,225.0,461.0,15.0,1234.0,1881.0,20.0,1336.0
273357d04abab604,1830.0,497.0,11.0,2242.0,1310.0,952.0,539.0,37.0,2273.0,351.0,25.0,1041.0
2734ba770975e03f,945.0,2927.0,10.0,1161.0,525.0,1694.0,1455.0,11.0,468.0,152.0,27.0,1377.0
273fe2c7494ab8bf,45707.0,7950.0,12.0,7763.0,562.0,146.0,761.0,10.0,10867.0,1520.0,25.0,1751.0
274594845d6dc2c2,1691.0,957.0,13.0,878.0,916.0,1426.0,1323.0,10.0,3729.0,312.0,20.0,1975.0
27544e9c367c8597,3221.0,739.0,11.0,12766.0,720.0,500.0,651.0,19.0,4118.0,990.0,24.0,1595.0
27562bd7e97da23d,1952.0,2630.0,7.0,9227.0,1413.0,-220.0,639.0,5.0,1232.0,163.0,14.0,621.0
27603a36b963d7e4,1838.0,1222.0,10.0,5253.0,1516.0,1620.0,641.0,9.0,3318.0,,,
2763fe6963166de8,1926.0,2871.0,9.0,723.0,616.0,2158.0,582.0,20.0,1530.0,753.0,18.0,885.0
2765a390a9a03b30,7350.0,782.0,9.0,6767.0,518.0,398.0,278.0,11.0,899.0,249.0,21.0,3722.0
2767f6aafd370be4,4524.0,2310.0,25.0,58497.0,1267.0,3648.0,1258.0,64.0,2623.0,577.0,60.0,3985.0
277282572cde2aa0,2069.0,503.0,8.0,866.0,617.0,83.0,370.0,9.0,2073.0,182.0,13.0,1570.0
277494c4bf049652,2717.0,2009.0,7.0,2505.0,906.0,838.0,358.0,22.0,2752.0,3341.0,19.0,1001.0
27795479fc33551b,58547.0,7012.0,6.0,8918.0,4587.0,2238.0,3175.0,9.0,3066.0,758.0,12.0,6283.0
277e911f643d971d,3103.0,620.0,10.0,1526.0,1454.0,159.0,320.0,11.0,1362.0,186.0,27.0,1125.0
2781049e3679cb12,3032.0,1815.0,10.0,3946.0,704.0,131.0,721.0,10.0,1080.0,,16.0,4250.0
278422421583e010,1991.0,5110.0,7.0,1313.0,650.0,1890.0,292.0,9.0,2330.0,,,
278a0d4f0119188f,3247.0,5389.0,20.0,1561.0,1034.0,-160.0,712.0,13.0,1351.0,355.0,19.0,1282.0
27964bc3426ee03e,67846.0,,8.0,1393.0,,2517.0,3911.0,5.0,,1281.0,20.0,1771.0
2799cdf2c589821f,2539.0,701.0,7.0,3860.0,427.0,-76.0,629.0,6.0,1908.0,237.0,11.0,875.0
279bc11025e2c0a2,2811.0,792.0,12.0,1322.0,725.0,612.0,636.0,18.0,2554.0,270.0,25.0,3926.0
27a1d7e62c445c2e,9172.0,2859.0,27.0,47546.0,1474.0,1201.0,1298.0,32.0,8443.0,572.0,50.0,1917.0
27a453864240f895,2117.0,789.0,12.0,5229.0,473.0,28.0,985.0,54.0,1465.0,198.0,28.0,643.0
27c4f911c22097af,7230.0,,11.0,4164.0,1132.0,-1265.0,3132.0,13.0,,210.0,28.0,3969.0
27c519801698c175,5565.0,2004.0,21.0,4200.0,904.0,2126.0,3091.0,20.0,2054.0,346.0,29.0,6022.0
27c5bbe12206f006,3216.0,2770.0,9.0,4149.0,543.0,-12.0,3283.0,8.0,826.0,185.0,14.0,1331.0
27c5ee20ef467ea7,7515.0,3133.0,25.0,3126.0,2772.0,552.0,4205.0,22.0,4914.0,1057.0,48.0,2399.0
27ce97ba4388727b,3771.0,3010.0,6.0,1276.0,1846.0,342.0,468.0,6.0,6705.0,323.0,14.0,551.0
27d40b0f6538ac74,43414.0,3339.0,14.0,2346.0,509.0,774.0,511.0,12.0,6018.0,1585.0,26.0,2011.0
27da7e825d65b2a2,34416.0,3433.0,9.0,1838.0,326.0,-306.0,812.0,15.0,2360.0,278.0,13.0,770.0
27e5b7ca364c599c,4524.0,947.0,9.0,2616.0,682.0,1312.0,1245.0,14.0,1832.0,247.0,14.0,2249.0
27e91792137b7ba9,3057.0,794.0,18.0,1775.0,1298.0,-1845.0,5560.0,18.0,3163.0,292.0,32.0,4918.0
27eba79fe4772209,101988.0,1548.0,,1379.0,,,,,1136.0,,,
27ec9b4f60559e9c,2246.0,758.0,34.0,2427.0,1874.0,3878.0,4413.0,13.0,776.0,213.0,27.0,2784.0
2805e2bb5090a9b1,4072.0,536.0,7.0,8326.0,673.0,1303.0,312.0,13.0,1355.0,207.0,14.0,913.0
280c1a67ec689beb,12114.0,6132.0,23.0,14424.0,1291.0,5190.0,1160.0,22.0,2629.0,4205.0,41.0,1453.0
280dcbe28e8d42ac,4499.0,875.0,8.0,3821.0,750.0,901.0,335.0,6.0,1236.0,279.0,15.0,439.0
280f87b4b6476605,48778.0,13075.0,15.0,1647.0,690.0,88.0,410.0,12.0,4397.0,747.0,31.0,1123.0
2815071dccd7767c,13532.0,1494.0,8.0,13430.0,492.0,731.0,664.0,8.0,2218.0,27727.0,21.0,3533.0
281a0bb3044ddc39,2404.0,943.0,4.0,2296.0,1319.0,398.0,1259.0,5.0,2584.0,879.0,13.0,2098.0
281b2368ef011c54,4622.0,4005.0,6.0,712.0,1936.0,920.0,378.0,9.0,2742.0,3788.0,18.0,639.0
281bf1d9f11eec9f,4679.0,4681.0,20.0,17269.0,1940.0,1211.0,1870.0,22.0,5280.0,2506.0,40.0,2713.0
2825be50059658d3,3267.0,783.0,16.0,1108.0,765.0,677.0,1493.0,14.0,1487.0,1091.0,23.0,980.0
28262078e14f8511,2687.0,1068.0,20.0,1809.0,720.0,318.0,858.0,16.0,6323.0,812.0,24.0,1917.0
2827e2311089aca7,36244.0,1460.0,10.0,6986.0,602.0,507.0,1392.0,12.0,1366.0,1457.0,29.0,470.0
282d53c73c445bc8,3777.0,6211.0,15.0,2850.0,689.0,2873.0,546.0,18.0,2051.0,,,
283bfd3a5bd967f4,6825.0,1164.0,10.0,46447.0,2852.0,1288.0,658.0,16.0,2002.0,1358.0,22.0,1329.0
2840d6f09159890d,5375.0,1218.0,11.0,3047.0,813.0,1488.0,2151.0,16.0,5556.0,457.0,30.0,1213.0
2841467d5260b778,1308.0,38116.0,17.0,1185.0,706.0,1438.0,326.0,12.0,363.0,883.0,20.0,2614.0
284e73f730bfb5bc,4058.0,2244.0,,2131.0,1902.0,1399.0,1503.0,23.0,2983.0,654.0,76.0,4020.0
285b258f9eebacda,1806.0,663.0,14.0,1628.0,746.0,283.0,688.0,13.0,1746.0,240.0,28.0,1159.0
285d2b2ad217470c,,2470.0,,37779.0,1469.0,,,,3572.0,,,
2875cfb5ab33bb79,4369.0,1522.0,8.0,2245.0,684.0,1179.0,1785.0,13.0,4719.0,1154.0,25.0,503.0
287a76edeed44df0,2160.0,808.0,7.0,880.0,483.0,1204.0,598.0,16.0,2645.0,412.0,11.0,825.0
287b66304c0d55fb,3226.0,1429.0,8.0,19334.0,548.0,558.0,489.0,7.0,727.0,33595.0,17.0,1507.0
2892b09dc481df73,25743.0,2755.0,11.0,1276.0,,71990.0,2632.0,10.0,,,,
289e40dfeb683c19,5537.0,2663.0,7.0,27036.0,2056.0,2937.0,347.0,3.0,5469.0,,,
28a3f18d94d0e4f3,6577.0,3681.0,28.0,5360.0,1772.0,5778.0,2073.0,22.0,3265.0,1953.0,47.0,3905.0
28a7dcedfa3ad8f6,5648.0,2702.0,19.0,17037.0,826.0,534.0,2072.0,21.0,1151.0,4735.0,38.0,4206.0
28a8d4991d26d801,4450.0,920.0,15.0,1122.0,987.0,169.0,1057.0,19.0,2315.0,220.0,23.0,3292.0
28b60e0ca2de645a,2717.0,3576.0,13.0,2013.0,779.0,1417.0,3091.0,16.0,47494.0,3685.0,26.0,1317.0
28cb974f7615111c,7394.0,4862.0,,1055.0,823.0,2812.0,447.0,13.0,1356.0,,,
28d09d5fef9c65ec,13691.0,3139.0,26.0,4852.0,1908.0,329.0,6058.0,25.0,6565.0,851.0,81.0,8127.0
28d79f8e4e617f33,10058.0,8088.0,18.0,1712.0,2305.0,-439.0,2284.0,33.0,6398.0,828.0,46.0,2523.0
28da9d0187b4735a,1775.0,623.0,9.0,784.0,856.0,235.0,343.0,8.0,5056.0,186.0,18.0,1026.0
28e243889dd2a634,7703.0,40235.0,22.0,23620.0,1289.0,572.0,1944.0,19.0,1168.0,1026.0,37.0,2066.0
28e442db4685d4b3,3483.0,1932.0,11.0,4949.0,563.0,2509.0,455.0,19.0,1256.0,335.0,24.0,1991.0
28ebb72c7c9f4122,4124.0,4533.0,11.0,1268.0,1912.0,3885.0,700.0,15.0,1280.0,300.0,29.0,1606.0
28ee434dfa681142,4077.0,763.0,21.0,2087.0,666.0,318.0,1170.0,19.0,5081.0,221.0,33.0,1355.0
28fdf42e70caae61,5673.0,1403.0,10.0,1819.0,434.0,2610.0,555.0,9.0,1242.0,448.0,28.0,752.0
2902957dc707af1e,1543.0,1012.0,5.0,7961.0,621.0,2367.0,1124.0,9.0,2448.0,316.0,15.0,1510.0
29034c7548acae10,1777.0,1534.0,11.0,1313.0,522.0,418.0,1390.0,10.0,1790.0,393.0,33.0,1012.0
290783be38940316,3832.0,1109.0,9.0,1986.0,784.0,894.0,757.0,10.0,880.0,214.0,23.0,2646.0
291397600e0579f3,5371.0,1229.0,12.0,920.0,1128.0,-267.0,1226.0,10.0,1332.0,239.0,23.0,1161.0
291434f4521db632,1217.0,1795.0,21.0,1644.0,486.0,1754.0,3569.0,10.0,1377.0,953.0,10.0,683.0
29191629e511c755,4313.0,2325.0,12.0,1511.0,1891.0,3336.0,2463.0,23.0,3613.0,354.0,,
2924b456209d2a00,45058.0,1688.0,17.0,945.0,492.0,-115.0,658.0,10.0,1070.0,404.0,24.0,1407.0
2928189dd684bf36,971.0,383.0,8.0,3296.0,424.0,-566.0,1103.0,9.0,968.0,138.0,18.0,1686.0
29348a04f6900a77,,,,24073.0,1212.0,,,,1481.0,,,
293577fdf0242c31,61769.0,,4.0,867.0,,8288.0,525.0,2.0,,1743.0,13.0,6749.0
2935989e2e29c0eb,11378.0,1702.0,17.0,2490.0,5312.0,4667.0,1538.0,32.0,4554.0,556.0,47.0,4436.0
293600246a882a90,836.0,629.0,8.0,5007.0,375.0,313.0,254.0,6.0,566.0,164.0,13.0,613.0
293b492a03ad5f14,5822.0,2561.0,13.0,1957.0,858.0,1516.0,4023.0,16.0,1479.0,1640.0,40.0,1144.0
2940d9a0a2e523ea,42817.0,3299.0,28.0,90872.0,1175.0,624.0,1599.0,30.0,4100.0,3488.0,50.0,2481.0
2949d7841c1dfac7,10678.0,2299.0,15.0,8361.0,1086.0,-1151.0,3110.0,20.0,5796.0,402.0,33.0,8457.0
294dc7e0a62eea60,35109.0,1505.0,8.0,7825.0,643.0,672.0,525.0,11.0,3514.0,2042.0,17.0,791.0
2954d4a1ba070375,5742.0,2816.0,7.0,6647.0,1614.0,372.0,408.0,8.0,3800.0,269.0,16.0,1071.0
295b5a9865375291,38951.0,7319.0,8.0,3712.0,409.0,168.0,250.0,7.0,5382.0,491.0,13.0,547.0
296d1481f48f4adf,2626.0,975.0,13.0,2577.0,520.0,-444.0,1278.0,13.0,5950.0,292.0,14.0,3259.0
2972f666727eed8b,39785.0,2420.0,19.0,13652.0,711.0,8.0,2371.0,21.0,3540.0,1086.0,49.0,2367.0
2993fc048a031363,1368.0,1679.0,10.0,859.0,434.0,582.0,543.0,14.0,2439.0,630.0,15.0,539.0
299526d8aa898372,4272.0,476.0,12.0,3062.0,767.0,320.0,2070.0,9.0,2342.0,300.0,14.0,662.0
29a0e7454d40aada,,,,12288.0,652.0,,,,2621.0,,,
29a27cb076b96506,4374.0,1110.0,9.0,22723.0,1693.0,1127.0,1497.0,15.0,5377.0,687.0,17.0,1199.0
29b0d0ed13cd89fc,2563.0,411.0,11.0,2759.0,1905.0,2700.0,392.0,4.0,634.0,236.0,16.0,1787.0
29b3311ac64925c0,,7998.0,,60934.0,777.0,,,,44179.0,,,
29b46e02a1b7d078,2817.0,674.0,122.0,750.0,1817.0,2258.0,732.0,5.0,2543.0,349.0,23.0,1084.0
29b58dae58fcb6dd,4640.0,4005.0,14.0,3384.0,1750.0,187.0,1372.0,20.0,1451.0,1111.0,21.0,3339.0
29b63bbe92d86b29,5862.0,770.0,20.0,2358.0,1056.0,-2279.0,3417.0,16.0,9212.0,442.0,37.0,3731.0
29c195d4143ce2b4,5886.0,1096.0,10.0,5172.0,1824.0,-101.0,1211.0,14.0,2220.0,278.0,21.0,1205.0
29c2133d5b0c9883,2551.0,655.0,8.0,913.0,1145.0,1243.0,1110.0,12.0,1179.0,255.0,25.0,786.0
29c388bc4f7f7985,2950.0,6323.0,9.0,1500.0,1543.0,163.0,353.0,13.0,2959.0,842.0,17.0,609.0
29c429736aa17ec9,5800.0,1000.0,20.0,27270.0,1355.0,2713.0,2001.0,25.0,49233.0,944.0,37.0,1757.0
29c7051904b05f1a,24918.0,540.0,6.0,1583.0,549.0,2496.0,1147.0,12.0,3217.0,270.0,16.0,1916.0
29cf39940a58f1a7,7554.0,6150.0,16.0,1945.0,1097.0,-217.0,1603.0,11.0,1631.0,2047.0,27.0,1258.0
29d32ef8809a10ab,3275.0,1310.0,6.0,2080.0,783.0,313.0,1002.0,24.0,777.0,501.0,23.0,5341.0
29d3f72335e209e5,3248.0,3910.0,11.0,9375.0,575.0,898.0,379.0,14.0,1698.0,425.0,24.0,870.0
29d859f5a13ccb83,,4690.0,,25733.0,3307.0,4328.0,3063.0,28.0,2532.0,,,
29dd859280e8095b,3716.0,3339.0,9.0,1231.0,764.0,2845.0,585.0,12.0,1977.0,1431.0,23.0,489.0
29e5bf1ba322e52e,42698.0,7036.0,13.0,6179.0,521.0,102.0,513.0,9.0,6718.0,2785.0,20.0,858.0
29ed35a7a570103c,2608.0,1882.0,7.0,3048.0,261.0,-1846.0,2659.0,8.0,7257.0,235.0,14.0,2696.0
29f2328eb4f5c6fc,,,8.0,34173.0,,1472.0,447.0,14.0,,,,
29f50fe5bc7b8733,16295.0,3770.0,28.0,1782.0,2855.0,2962.0,2145.0,28.0,11018.0,526.0,35.0,1584.0
29f93609d02142d1,4485.0,1995.0,10.0,1984.0,2509.0,-32.0,1473.0,11.0,1201.0,322.0,24.0,1000.0
29fd737a3550dec6,12306.0,1186.0,28.0,2711.0,1313.0,3930.0,1026.0,22.0,4594.0,229.0,50.0,1956.0
2a0403a9890022b5,4332.0,1713.0,16.0,2820.0,1235.0,2741.0,1117.0,18.0,3040.0,471.0,28.0,1281.0
2a040b657e26a76a,2128.0,638.0,13.0,30743.0,302.0,-85.0,1165.0,8.0,1106.0,246.0,28.0,1116.0
2a0e50c271e6aac2,6761.0,632.0,7.0,980.0,970.0,1331.0,3139.0,6.0,3493.0,167.0,20.0,977.0
2a10714c1d626fb9,6758.0,2936.0,6.0,8637.0,314.0,825.0,369.0,14.0,722.0,409.0,7.0,507.0
2a1df4b31e805528,10556.0,1232.0,29.0,39530.0,1484.0,2104.0,4112.0,30.0,6215.0,524.0,49.0,2603.0
2a2679c2fa3c2fc3,4166.0,3666.0,5.0,6079.0,486.0,252.0,202.0,7.0,3451.0,150.0,10.0,2473.0
2a2e24d6e7e93f6c,11104.0,2201.0,14.0,10093.0,1473.0,1026.0,386.0,16.0,7297.0,538.0,33.0,1079.0
2a2f80e48492b33c,2309.0,2572.0,5.0,1612.0,912.0,400.0,457.0,5.0,1671.0,306.0,8.0,1083.0
2a3f4103b0b7950e,9773.0,8187.0,7.0,2775.0,704.0,174.0,1319.0,12.0,8005.0,1413.0,36.0,5112.0
2a49a6e935c0ebe2,3910.0,406.0,11.0,42172.0,685.0,227.0,389.0,12.0,1860.0,188.0,17.0,1243.0
2a64b7b1788aeebf,5785.0,2569.0,191.0,2182.0,1731.0,2316.0,4420.0,24.0,2588.0,,,
2a6816cdce9be351,4124.0,38875.0,17.0,1968.0,629.0,675.0,268.0,10.0,1188.0,204.0,20.0,820.0
2a71e746245a4254,4421.0,4433.0,7.0,1219.0,1354.0,516.0,1054.0,6.0,2506.0,248.0,22.0,642.0
2a76e3538cdc7996,,1619.0,,15124.0,,2175.0,427.0,12.0,1230.0,,,
2a7aaa6cf2a057c3,11235.0,2265.0,29.0,2066.0,2193.0,1199.0,2220.0,24.0,7140.0,2186.0,47.0,4488.0
2a7db84bab946001,4054.0,2386.0,10.0,1969.0,381.0,312.0,374.0,7.0,1417.0,1922.0,15.0,820.0
2a82b57a6f619739,2204.0,3147.0,12.0,2911.0,738.0,-215.0,1113.0,11.0,5983.0,638.0,27.0,914.0
2a8d65143535fc0e,8902.0,5995.0,13.0,1138.0,1350.0,1936.0,392.0,12.0,3875.0,,,
2a9252839e15dff4,7414.0,3073.0,11.0,1779.0,859.0,211.0,530.0,18.0,3507.0,1128.0,27.0,1063.0
2a9fcbd58047067a,6976.0,1397.0,19.0,1206.0,1716.0,3410.0,609.0,17.0,4686.0,3816.0,31.0,1862.0
2aace047b85ed08d,5819.0,2794.0,14.0,29104.0,1093.0,300.0,2033.0,17.0,1084.0,378.0,31.0,1925.0
2ab3aae9dadc63ce,2450.0,3907.0,15.0,1081.0,4463.0,325.0,1198.0,11.0,1261.0,826.0,22.0,1354.0
2ac104c0f063fa68,4810.0,2474.0,27.0,1527.0,1470.0,-1114.0,3862.0,546.0,10282.0,645.0,49.0,3776.0
2ac1f61354bffeac,5595.0,607.0,12.0,4763.0,848.0,1223.0,530.0,14.0,2225.0,162.0,22.0,1872.0
2acba64d779f80b0,3328.0,2156.0,,9967.0,1303.0,14119.0,2324.0,24.0,3306.0,686.0,,
2acfeced85213827,3190.0,1271.0,7.0,1619.0,571.0,1542.0,1126.0,9.0,4548.0,280.0,21.0,936.0
2ad09b957c94045c,2672.0,2371.0,7.0,15536.0,2384.0,690.0,353.0,8.0,1483.0,37630.0,23.0,2105.0
2ad7e5f2521a8292,3225.0,2567.0,11.0,10414.0,1314.0,1444.0,835.0,12.0,39455.0,254.0,30.0,1452.0
2ae4f1635aeb1cd3,2019.0,646.0,12.0,2430.0,1913.0,2979.0,528.0,12.0,1083.0,385.0,53.0,1113.0
2af1cdc15aaeb131,34851.0,2558.0,10.0,1938.0,326.0,206.0,275.0,9.0,5182.0,2089.0,19.0,647.0
2af21f2ae13faee6,1439.0,597.0,483.0,1989.0,655.0,12.0,528.0,8.0,1098.0,249.0,34.0,732.0
2af56a436dde4f18,1519.0,1534.0,8.0,1753.0,1720.0,141.0,2440.0,15.0,5043.0,581.0,22.0,1333.0
2afb621c44d1f053,4875.0,2617.0,23.0,1710.0,2285.0,819.0,1808.0,28.0,3991.0,555.0,40.0,3287.0
2afdf862b11a0228,2525.0,529.0,10.0,1476.0,767.0,1219.0,3832.0,15.0,1289.0,122.0,20.0,1436.0
2b0de4ddc1e403f2,45680.0,4129.0,20.0,1766.0,976.0,692.0,799.0,19.0,4024.0,1738.0,64.0,1419.0
2b0ef71d70df8265,3134.0,5061.0,,1421.0,843.0,1288.0,780.0,8.0,860.0,,,
2b23a75167dd5400,5831.0,1367.0,18.0,6680.0,895.0,913.0,1284.0,25.0,6013.0,436.0,34.0,2127.0
2b24d80e4c516e24,6346.0,3953.0,22.0,4041.0,1101.0,-1958.0,4145.0,24.0,3077.0,397.0,44.0,3769.0
2b2737bc18519393,1895.0,1409.0,7.0,782.0,3758.0,-134.0,1028.0,30.0,4960.0,358.0,22.0,755.0
2b2a1454df5876d5,2029.0,2906.0,9.0,1816.0,659.0,-802.0,1556.0,11.0,2521.0,1113.0,24.0,1377.0
2b32d81bea25c9dc,1610.0,1555.0,9.0,4303.0,879.0,201.0,1882.0,8.0,1806.0,220.0,17.0,3058.0
2b40f3a9bdaf3b8b,1828.0,1283.0,4.0,10501.0,837.0,-423.0,1199.0,7.0,2152.0,213.0,20.0,1200.0
2b45465ad4b217df,3157.0,2388.0,35.0,26811.0,901.0,92.0,1212.0,16.0,1816.0,339.0,32.0,1448.0
2b52bd26ac04c8e6,1218.0,921.0,8.0,480.0,895.0,936.0,575.0,7.0,4726.0,173.0,16.0,694.0
2b56e5e7daa41c7f,,4078.0,,67074.0,1375.0,,,,2623.0,,,
2b5f8a0e97a172b6,2233.0,5126.0,14.0,2444.0,4306.0,1928.0,583.0,13.0,1400.0,286.0,28.0,1327.0
2b602e72bc5f2dfe,3954.0,1739.0,8.0,1862.0,672.0,-161.0,750.0,8.0,1548.0,263.0,12.0,1861.0
2b640c5bb7327d64,6090.0,6621.0,28.0,1641.0,3399.0,4290.0,1395.0,33.0,2897.0,955.0,65.0,2739.0
2b655a48d2ce2a0a,1148.0,1175.0,7.0,10377.0,498.0,229.0,401.0,9.0,796.0,157.0,14.0,720.0
2b6a61eefa4d0f2e,1031.0,338.0,10.0,27065.0,1217.0,1200.0,1409.0,13.0,568.0,139.0,22.0,873.0
2b6e434e42d2ebf6,1854.0,27693.0,9.0,1362.0,309.0,-1239.0,1887.0,13.0,801.0,1309.0,22.0,3878.0
2b70f3d40b522e09,5914.0,787.0,8.0,47908.0,428.0,253.0,656.0,4.0,2798.0,348.0,21.0,944.0
2b7704fe76aed367,4909.0,1025.0,13.0,25882.0,238.0,146.0,618.0,8.0,561.0,119.0,20.0,5521.0
2b78a9787a1e6b53,4917.0,3534.0,17.0,1751.0,1260.0,623.0,842.0,17.0,1610.0,377.0,33.0,1465.0
2b7a1e737c1cd364,973.0,3406.0,7.0,28619.0,384.0,130.0,270.0,9.0,743.0,203.0,23.0,712.0
2b8be71c01491285,13295.0,1820.0,25.0,13925.0,1713.0,3828.0,3679.0,26.0,1724.0,455.0,39.0,4158.0
2b8fa9a233fee893,3905.0,2251.0,11.0,2258.0,860.0,1129.0,644.0,15.0,3772.0,598.0,21.0,2408.0
2b915a3eaa6ebef7,1553.0,1683.0,15.0,7903.0,839.0,891.0,1090.0,25.0,1140.0,326.0,27.0,1526.0
2babc12472146bfa,3648.0,1381.0,9.0,1131.0,387.0,631.0,2660.0,7.0,788.0,147.0,19.0,1126.0
2bafca5872173026,,3082.0,,61675.0,1780.0,3270.0,2669.0,19.0,7480.0,,,
2bb984ebc3e2766f,3853.0,1707.0,9.0,3440.0,257.0,-59.0,1014.0,9.0,1336.0,531.0,13.0,3949.0
2bbb6514e358cb02,1382.0,28978.0,4.0,4297.0,644.0,738.0,299.0,7.0,765.0,867.0,9.0,902.0
2bc21837334739c9,6060.0,4154.0,29.0,2474.0,1539.0,1154.0,2309.0,26.0,6058.0,31220.0,60.0,2922.0
2bc49df5d28df88b,9370.0,1320.0,,1238.0,729.0,2280.0,212.0,13.0,4683.0,,,
2bc870ab7a49fd45,3143.0,2895.0,17.0,6755.0,380.0,-1200.0,3799.0,20.0,3935.0,47543.0,30.0,2863.0
2bcc2810ce6d6979,2327.0,2260.0,5.0,1399.0,1092.0,-241.0,817.0,12.0,1539.0,682.0,9.0,5316.0
2bd83ab0b30b0bb2,5906.0,1661.0,14.0,4156.0,1165.0,-216.0,7289.0,13.0,5422.0,480.0,27.0,1453.0
2bd8abebc02f5ba8,5899.0,2110.0,8.0,1556.0,1206.0,2089.0,581.0,16.0,1252.0,293.0,33.0,1020.0
2bdf85b1c6a1f677,2619.0,3006.0,17.0,2540.0,836.0,-220.0,1370.0,25.0,3029.0,468.0,26.0,1876.0
2be09d0ce7892255,4818.0,2758.0,8.0,1838.0,3780.0,2419.0,528.0,8.0,3570.0,672.0,26.0,2238.0
2be4bd6b41b75d08,7970.0,1677.0,12.0,2152.0,752.0,3021.0,452.0,15.0,2085.0,437.0,16.0,1138.0
2be77711c61fd457,4954.0,1905.0,11.0,1446.0,848.0,-289.0,2219.0,9.0,3519.0,1856.0,28.0,1659.0
2be78e8beab95708,7713.0,,9.0,1651.0,1075.0,360.0,534.0,10.0,,312.0,19.0,578.0
2bedff793c9125dd,4821.0,7930.0,24.0,1130.0,9111.0,8199.0,1032.0,31.0,2652.0,664.0,44.0,3134.0
2bf0e6f346a8c2e9,3268.0,3528.0,11.0,994.0,634.0,1331.0,787.0,29.0,5247.0,187.0,25.0,1152.0
2bf214a83c15f333,857.0,633.0,7.0,1563.0,401.0,2728.0,1801.0,9.0,619.0,,,
2bfdf078e6c57ab3,6550.0,536.0,10.0,1753.0,1070.0,288.0,760.0,14.0,2684.0,248.0,21.0,7272.0
2c0540f338b42f33,2966.0,2919.0,8.0,1351.0,262.0,211.0,319.0,7.0,16633.0,300.0,16.0,416.0
2c0641eb0959fb1f,11077.0,5549.0,26.0,11753.0,1410.0,489.0,1642.0,26.0,21066.0,779.0,34.0,1752.0
2c1085e1cbc6c0ae,5196.0,6206.0,13.0,8140.0,674.0,552.0,2864.0,18.0,2788.0,,28.0,1734.0
2c16a56d1707f0dc,2032.0,598.0,10.0,1037.0,527.0,1677.0,397.0,11.0,734.0,252.0,17.0,1028.0
2c17acd2e8588e1c,3985.0,4279.0,15.0,1722.0,1627.0,13.0,2142.0,16.0,1545.0,1240.0,29.0,1138.0
2c19652f8e554580,49663.0,1130.0,8.0,4027.0,532.0,2116.0,2503.0,7.0,3524.0,144.0,17.0,2366.0
2c1e6ff57d4dabd2,7971.0,6226.0,48.0,50746.0,1735.0,2527.0,1961.0,32.0,2449.0,1183.0,87.0,3474.0
2c22d605a4137d11,2065.0,2086.0,,7674.0,528.0,823.0,253.0,17.0,1644.0,,,
2c28c48a8fdc11ab,6492.0,3356.0,23.0,4415.0,970.0,642.0,1477.0,21.0,3402.0,434.0,42.0,2958.0
2c313ba0a54f6b07,6633.0,2221.0,7.0,1728.0,633.0,767.0,1104.0,4.0,2448.0,204.0,20.0,878.0
2c3bc31f6eb1d2d3,8048.0,5215.0,18.0,69774.0,780.0,1299.0,3906.0,22.0,6026.0,4596.0,36.0,1530.0
2c3c690ad2379000,16312.0,3288.0,35.0,1801.0,2287.0,763.0,1259.0,18.0,6948.0,1201.0,67.0,5236.0
2c4a39fbc9b0e855,1417.0,2260.0,10.0,18027.0,1067.0,123.0,846.0,12.0,1161.0,366.0,28.0,860.0
2c58d31b7f96aa65,1602.0,714.0,10.0,2649.0,1153.0,569.0,530.0,13.0,1459.0,461.0,20.0,4175.0
2c59e6c8d975efc2,1815.0,409.0,,63788.0,599.0,1304.0,806.0,8.0,592.0,,,
2c63d365a70e5db1,2370.0,1185.0,8.0,929.0,760.0,943.0,557.0,11.0,1928.0,269.0,25.0,916.0
2c70a60cbd893d6d,7160.0,4413.0,23.0,3822.0,860.0,-107.0,4305.0,21.0,1730.0,364.0,88.0,2223.0
2c77d2eb5b072814,1238.0,1815.0,13.0,6749.0,560.0,-182.0,883.0,14.0,30986.0,1063.0,13.0,645.0
